677,Missouri Kansas City,52.769,312,18.7029,272,32.8413,176,46.0038,322
678,Missouri St.,49.8039,200,20.8299,136,30.9268,96,43.0719,296
679,Monmouth,51.3204,274,19.5148,217,35.034,265,36.6784,180
680,Montana,47.5177,98,17.619,317,32.1368,143,39.5036,244
681,Montana St.,51.9863,291,17.7556,314,29.9691,51,36.1266,168
682,Morehead St.,48.8478,153,18.4585,285,28.8388,25,38.6924,228
683,Morgan St.,44.7678,22,22.662,50,33.3611,201,41.7459,281
686,Mount St. Mary's,46.8732,73,22.023,79,33.452,208,35.1904,147
687,Murray St.,48.4375,135,21.3645,111,31.9582,135,39.8777,252
692,Navy,46.2134,47,19.9645,185,30.4578,77,38.7263,229
814,NC Asheville,52.6008,306,19.7982,197,38.0673,325,34.8334,137
815,NC Greensboro,51.3189,273,17.8942,310,38.7524,333,34.8183,136
816,NC Wilmington,57.2709,344,19.0821,243,33.41,206,31.9508,70
698,Nebraska,49.5277,183,26.9057,1,32.2287,149,39.5412,245
699,Nevada,47.4986,95,19.6292,207,32.3729,155,41.3007,272
817,Nevada Las Vegas,48.3568,130,23.1288,36,32.1097,141,34.3897,128
700,New Hampshire,48.8927,155,18.5266,281,28.9995,31,48.7197,332
701,New Mexico,47.513,97,20.7755,138,27.1802,9,47.889,330
702,New Mexico St.,48.8157,150,20.7073,142,38.1683,326,35.4274,152
703,New Orleans,50.1655,218,21.7309,93,33.2256,195,34.4143,130
704,Niagara,45.6573,37,23.1715,35,38.6642,331,32.8429,90
705,Nicholls St.,51.2941,270,26.1836,4,31.4838,117,46.1961,323
706,NJ Inst of Technology,49.1038,163,21.3565,112,32.8806,178,44.9938,316
707,Norfolk St.,49.913,210,22.9428,44,36.6728,306,43.2135,299
708,North Carolina,46.5532,62,20.4377,156,31.6722,121,25.3738,7
693,North Carolina A&T,48.0849,121,23.5191,23,37.0818,312,33.8244,114
694,North Carolina Central,55.8153,343,22.9232,45,41.4168,343,41.247,271
695,North Carolina St.,47.9877,117,16.6377,332,33.0876,187,28.3398,17
689,North Dakota St.,49.8316,206,18.2371,298,27.5732,13,29.6857,31
710,North Florida,50.2288,222,20.1736,177,36.6219,304,46.9281,326
711,North Texas,50.5634,240,17.3066,322,30.9986,99,43.8873,306
712,Northeastern,48.0892,122,22.4061,58,32.8016,171,38.535,224
713,Northern Arizona,55.6917,342,20.2011,175,28.933,28,34.9407,141
688,Northern Colorado,53.7578,327,20.2524,173,29.0612,32,36.087,164
690,Northern Illinois,50.4476,232,22.3437,60,33.3166,199,43.1586,297
714,Northern Iowa,48.6633,141,16.9296,327,27.0786,7,31.7975,68
715,Northwestern,49.6,191,24.3544,12,35.9769,286,36.5333,179
716,Northwestern St.,52.5403,304,21.6241,97,34.1323,234,46.4435,324
717,Notre Dame,47.787,105,14.3654,344,30.4865,78,27.1554,14
718,Oakland,51.2358,267,18.4944,284,34.728,258,28.4231,19
719,Ohio,50.6173,243,22.6372,51,32.7821,168,40.4938,263
720,Ohio St.,47.691,103,20.4293,158,34.2394,239,24.6289,4
721,Oklahoma,45.7818,38,18.1359,301,31.7972,126,28.84,21
722,Oklahoma St.,50.1982,219,20.4265,160,30.4897,79,41.328,273
723,Old Dominion,47.4345,93,20.1217,178,29.1421,35,26.403,11
724,Oral Roberts,47.4627,94,20.3612,162,30.9512,97,35.0448,142
725,Oregon,54.9283,336,20.9782,128,35.4511,273,43.5484,302
726,Oregon St.,51.8976,289,19.5001,219,32.8358,174,29.4422,25
727,Pacific,49.7885,199,20.2707,170,30.0961,57,34.9245,140
729,Penn St.,49.1783,170,17.9874,306,28.0065,18,23.1029,2
728,Pennsylvania,49.8361,207,21.1488,120,32.1296,142,39.8033,250
730,Pepperdine,51.9118,290,19.7957,198,34.431,246,37.2353,195
731,Pittsburgh,46.5116,59,18.7561,269,29.7243,45,30.2326,42
732,Portland,49.059,161,20.4897,154,30.2927,70,47.7415,328
733,Portland St.,50.9703,256,21.3468,114,33.1766,190,32.6258,82
734,Prairie View A&M,49.7557,197,22.3283,62,34.5967,253,40.4398,260
735,Presbyterian,49.2352,171,20.6971,143,31.8252,127,32.5048,80
736,Princeton,44.718,21,19.5351,214,30.5917,81,42.8118,293
737,Providence,50.5031,235,20.0643,181,36.5137,302,29.1327,24
738,Purdue,44.0582,9,22.0338,78,32.1563,145,31.2623,57
739,Quinnipiac,49.5218,182,20.0371,182,31.208,108,36.7603,183
740,Radford,46.8962,75,16.769,329,29.1186,33,30.0991,37
741,Rhode Island,50.7067,246,20.6881,144,32.9237,181,33.9223,118
742,Rice,50.4459,231,17.8232,311,34.734,259,37.0123,193
743,Richmond,48.6261,139,21.9323,84,36.0069,289,42.7802,292
744,Rider,49.3576,176,19.6547,204,33.121,189,35.0642,144
745,Robert Morris,48.7541,147,23.2566,32,31.9562,134,39.5991,246
746,Rutgers,46.0151,43,17.5867,319,32.6418,162,32.8487,91
566,Sacramento St.,55.642,341,18.3724,291,35.1158,267,35.7328,160
750,Sacred Heart,48.6775,143,21.1223,123,34.5413,250,34.2712,126
779,Saint Joseph's,47.2703,87,18.6452,274,33.3773,203,29.6757,30
751,Sam Houston St.,50.3868,228,20.873,133,32.2283,148,47.3277,327
752,Samford,50.8112,249,22.4787,56,38.5472,329,30.3699,43
753,San Diego,47.6775,102,22.2039,69,33.6887,218,39.0179,235
754,San Diego St.,46.8875,74,22.6088,53,33.2133,192,33.1239,96
755,San Francisco,53.6199,326,19.5503,213,34.0859,232,36.7809,184
756,San Jose St.,50.9823,257,19.047,247,32.8398,175,30.8619,49
758,Santa Clara,46.6804,65,18.0279,303,29.6446,44,37.9553,212
