TeamId,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
810,UCLA,47.6376,76,23.2345,54,29.9323,38,30.1834,47
821,Utah,58.3821,336,17.8697,322,27.5043,2,34.5029,117
822,Utah St.,51.9826,249,21.1222,170,32.8817,140,32.428,81
823,Utah Valley St.,47.5908,74,21.0505,173,29.8094,35,40.1038,241
826,Valparaiso,47.0145,53,18.2259,315,29.13,21,42.3004,265
827,Vanderbilt,50.6091,196,21.7802,130,33.5324,169,31.5148,71
828,Vermont,45.5329,22,18.5907,298,30.604,54,30.1985,48
829,Villanova,48.1526,94,23.0827,60,32.0519,96,41.9746,262
830,Virginia,47.2776,64,18.8846,281,32.6105,126,35.2022,136
825,Virginia Commonwealth,50.9738,211,23.7734,40,32.939,143,37.3957,190
832,Virginia Military Inst,57.9557,333,26.2834,3,42.6282,335,41.0373,253
831,Virginia Tech,48.3041,97,22.5139,85,33.8136,184,36.5743,171
838,Wagner,52.2482,260,19.7078,246,32.4863,120,36.6307,172
839,Wake Forest,52.6549,274,20.3851,205,32.3298,110,37.7766,193
840,Washington,50.5757,193,19.1017,273,29.0323,15,37.3355,188
841,Washington St.,46.1802,36,21.8279,129,31.5013,76,33.6374,102
842,Weber St.,50.2426,176,20.1009,219,33.2999,157,32.8684,88
843,West Virginia,49.2746,131,23.7786,39,35.1604,251,28.8017,33
833,Western Carolina,54.6321,317,21.9856,121,34.6753,230,49.0145,321
834,Western Illinois,54.2654,309,21.609,142,32.6197,128,39.9458,239
835,Western Kentucky,52.5611,272,22.9161,63,34.3885,214,43.248,284
836,Western Michigan,50.4533,185,19.4263,260,30.4327,50,33.9377,109
846,Wichita St.,49.7154,150,20.6055,194,29.8272,36,33.6496,103
847,William & Mary,49.43,137,20.2284,214,32.5987,124,34.0722,112
848,Winthrop,47.4587,69,20.6024,195,28.0603,7,32.5168,84
849,Wisconsin,46.32,39,22.2311,104,28.5173,9,28.0533,21
844,Wisconsin Green Bay,50.24,174,19.6066,252,32.9981,149,33.8932,107
845,Wisconsin Milwaukee,52.3795,266,20.3717,208,31.9298,93,43.3191,286
850,Wofford,54.3354,312,19.0103,275,36.5525,300,31.076,61
851,Wright St.,48.5614,104,21.9231,124,32.2596,108,32.6483,85
852,Wyoming,50.3392,181,17.964,320,34.2857,207,45.8451,305
853,Xavier,48.2786,96,21.0253,175,32.7855,135,29.108,34
854,Yale,52.0522,254,21.3762,156,27.8465,5,38.0597,200
855,Youngstown St.,49.9415,158,17.8287,325,35.1581,250,26.4051,9
542,Central Arkansas,48.6468,107,18.1738,316,31.5646,78,38.4455,207
706,NJ Inst of Technology,53.3265,292,21.1949,165,30.4679,52,45.8927,306
837,Winston Salem St.,56.5497,329,23.2417,53,38.7155,323,46.4567,311
