TeamId,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
726,Oregon St.,48.9068,140,19.8458,253,32.2788,91,26.8167,9
794,Texas A&M,48.9156,141,20.2814,226,32.6241,103,33.4115,93
574,Detroit,48.9298,142,21.5545,157,31.7359,67,38.9967,212
753,San Diego,48.9688,143,20.6089,208,29.9856,29,30.6423,48
733,Portland St.,49.0196,144,22.9255,91,27.7667,5,42.1176,268
604,Georgia,49.0285,145,19.0776,284,35.4887,242,31.269,58
830,Virginia,49.0461,146,18.0574,308,33.8821,167,34.8702,122
746,Rutgers,49.0702,147,24.8367,17,35.8824,257,45.2479,295
826,Valparaiso,49.0954,148,23.4134,70,31.3447,52,37.2427,170
708,North Carolina,49.0965,149,23.1882,81,37.1485,282,29.3866,26
661,Marshall,49.1049,150,19.6455,262,34.1855,185,37.2222,169
642,Lafayette,49.106,151,18.3206,297,34.7334,210,29.6689,31
796,Texas Tech,49.1885,152,24.2208,40,33.602,155,28.2199,14
611,Hartford,49.1983,153,21.8723,137,34.188,186,38.7755,206
752,Samford,49.2019,154,16.9371,319,30.7303,42,34.2817,108
799,Towson,49.2054,155,18.5704,294,38.2209,303,30.0765,40
553,Coastal Carolina,49.2969,156,20.6894,203,33.9077,170,46.875,306
514,Arkansas Pine Bluff,49.3201,157,24.165,45,41.5832,323,42.8307,274
855,Youngstown St.,49.3373,158,21.3939,169,34.916,219,48.2327,314
845,Wisconsin Milwaukee,49.3594,159,24.2433,37,33.6077,156,42.831,275
621,Idaho St.,49.4105,160,23.1596,82,35.0975,227,41.4008,252
695,North Carolina St.,49.427,161,21.6596,149,33.1017,127,39.7467,226
822,Utah St.,49.4587,162,20.0181,243,28.3269,9,28.6874,22
522,Belmont,49.4771,163,21.757,143,32.5819,100,34.902,123
711,North Texas,49.4839,164,18.6705,291,37.5506,290,48.3871,315
739,Quinnipiac,49.5195,165,22.5898,102,34.8667,218,41.4478,255
513,Arkansas Little Rock,49.5235,166,22.2236,123,33.8992,168,36.9759,160
840,Washington,49.5544,167,23.4936,64,38.2664,307,42.1388,269
558,Columbia,49.561,168,21.0374,190,33.1835,135,39.9024,230
772,Southern Mississippi,49.5846,169,20.8441,200,31.6635,63,33.0564,87
795,Southwest Texas St.,49.5851,170,24.7044,22,34.9241,220,41.148,246
668,Miami FL,49.606,171,24.8138,19,32.9275,119,39.199,219
535,Butler,49.6245,172,19.7971,255,34.6278,205,27.7222,12
843,West Virginia,49.6326,173,21.169,183,37.7604,296,30.9247,50
831,Virginia Tech,49.6497,174,19.9341,250,38.0505,300,33.9171,97
804,Texas Southern,49.6571,175,19.6338,263,31.9312,76,31.2,56
586,East Tennessee St.,49.6583,176,24.2194,41,36.1802,266,33.3713,92
805,UAB,49.6743,177,27.7903,1,37.5527,291,46.0369,299
852,Wyoming,49.6799,178,18.2986,299,26.621,1,33.1626,88
521,Baylor,49.6966,179,21.6053,153,35.0716,226,25.7282,8
829,Villanova,49.7321,180,24.0295,47,33.2237,137,43.2738,282
818,Southern California,49.7465,181,24.2682,35,35.5299,244,39.6056,223
813,MD Baltimore County,49.7657,182,21.2074,180,34.1592,183,38.0187,190
